Start 1h:3m:33s, Update intervall 5 ms
Time [s], Button-press [], Acceleration_x [m/s^2], Acceleration_y [m/s^2], Acceleration_z [m/s^2], Angular-velocity_x [Deg/s], Angular-velocity_y [Deg/s], Angular-velocity_z [Deg/s], Quaternion_w [], Quaternion_x [], Quaternion_y [], Quaternion_z [], Euler-yaw [Deg], Euler-roll [Deg], Euler-pitch [Deg]
44.435,          ,  14.65,   1.18,  -2.48,    -6.75,     9.06,    46.94,  0.50,  0.53, -0.50,  0.47,  274.19,   84.69, -176.06
44.440,          ,  14.65,   1.18,  -2.48,   -16.06,     9.88,    46.12,  0.50,  0.53, -0.50,  0.47,  274.19,   84.69, -176.06
44.445,          ,  14.00,   1.28,  -2.50,   -16.06,     9.88,    46.12,  0.50,  0.53, -0.50,  0.47,  274.19,   84.69, -176.06
44.450,          ,  14.00,   1.28,  -2.50,   -16.06,     9.88,    46.12,  0.50,  0.53, -0.50,  0.47,  274.19,   84.69, -176.06
44.455,          ,  13.30,   1.24,  -2.66,   -25.25,     8.69,    46.31,  0.50,  0.53, -0.50,  0.47,  274.19,   84.69, -176.06
44.460,          ,  13.30,   1.24,  -2.66,   -25.25,     8.69,    46.31,  0.50,  0.53, -0.50,  0.47,  274.19,   84.69, -176.06
44.465,          ,  12.18,   1.04,  -2.99,   -32.12,     5.94,    46.81,  0.50,  0.53, -0.50,  0.47,  274.19,   84.69, -176.06
44.470,          ,  12.18,   1.04,  -2.99,   -37.12,     5.12,    46.50,  0.50,  0.53, -0.50,  0.47,  274.19,   84.69, -176.06
44.475,          ,  11.76,   0.89,  -3.16,   -37.12,     5.12,    46.50,  0.50,  0.53, -0.50,  0.47,  274.19,   84.69, -176.06
44.485,          ,  11.30,   0.73,  -3.22,   -39.50,     7.88,    45.12,  0.50,  0.53, -0.50,  0.47,  274.19,   84.69, -176.06
44.490,          ,  11.30,   0.73,  -3.22,   -39.50,     7.88,    45.12,  0.50,  0.53, -0.50,  0.47,  274.19,   84.69, -176.06
44.505,          ,   9.93,   0.19,  -3.87,   -39.00,    14.94,    41.06,  0.50,  0.53, -0.50,  0.47,  274.19,   84.69, -176.06
44.510,          ,   9.32,   0.06,  -4.09,   -30.25,    15.31,    31.81,  0.50,  0.53, -0.50,  0.47,  274.19,   84.69, -176.06
44.520,          ,   9.33,  -0.13,  -4.16,   -30.25,    15.31,    31.81,  0.50,  0.53, -0.50,  0.47,  274.19,   84.69, -176.06
44.525,          ,   9.46,  -0.25,  -4.38,   -25.81,    17.06,    27.25,  0.50,  0.53, -0.50,  0.47,  274.19,   84.69, -176.06
44.530,          ,   9.46,  -0.25,  -4.38,   -25.81,    17.06,    27.25,  0.50,  0.53, -0.50,  0.47,  274.19,   84.69, -176.06
44.535,          ,   9.24,  -0.22,  -4.61,   -21.50,    23.00,    22.12,  0.50,  0.53, -0.50,  0.47,  274.19,   84.69, -176.06
44.540,          ,   9.24,  -0.22,  -4.61,   -18.56,    25.38,    16.94,  0.50,  0.53, -0.50,  0.47,  274.19,   84.69, -176.06
44.545,          ,   9.18,  -0.09,  -4.22,   -18.56,    25.38,    16.94,  0.50,  0.53, -0.50,  0.47,  274.19,   84.69, -176.06
44.550,          ,   9.18,  -0.09,  -4.22,   -18.25,    26.19,    12.12,  0.50,  0.53, -0.50,  0.47,  274.19,   84.69, -176.06
44.555,          ,   9.25,  -0.03,  -3.85,   -18.25,    26.19,    12.12,  0.50,  0.53, -0.50,  0.47,  274.19,   84.69, -176.06
44.560,          ,   9.25,  -0.03,  -3.85,   -19.00,    25.19,     8.00,  0.50,  0.53, -0.50,  0.47,  274.19,   84.69, -176.06
44.565,          ,   9.50,  -0.09,  -3.57,   -19.00,    25.19,     8.00,  0.50,  0.53, -0.50,  0.47,  274.19,   84.69, -176.06
44.570,          ,   9.50,  -0.09,  -3.57,   -20.69,    24.88,     5.19,  0.50,  0.53, -0.50,  0.47,  274.19,   84.69, -176.06
44.575,          ,   9.92,  -0.42,  -3.08,   -20.69,    24.88,     5.19,  0.50,  0.53, -0.50,  0.47,  274.19,   84.69, -176.06
44.585,          ,   9.60,  -0.63,  -2.75,   -22.31,    26.44,     4.31,  0.50,  0.53, -0.50,  0.47,  274.19,   84.69, -176.06
44.590,          ,   9.60,  -0.63,  -2.75,   -22.31,    26.44,     4.31,  0.50,  0.53, -0.50,  0.47,  274.19,   84.69, -176.06
44.605,          ,   9.27,  -0.78,  -2.22,   -23.19,    25.94,     4.19,  0.50,  0.53, -0.50,  0.47,  274.19,   84.69, -176.06
44.615,          ,   9.19,  -1.41,  -1.50,   -23.12,    31.25,     4.31,  0.50,  0.53, -0.50,  0.47,  274.19,   84.69, -176.06
44.620,          ,   9.19,  -1.41,  -1.50,   -23.12,    31.25,     4.31,  0.50,  0.53, -0.50,  0.47,  274.19,   84.69, -176.06
44.625,          ,   9.86,  -1.74,  -1.57,   -22.62,    33.75,     4.50,  0.50,  0.53, -0.50,  0.47,  274.19,   84.69, -176.06
44.630,          ,   9.86,  -1.74,  -1.57,   -22.62,    33.75,     4.50,  0.50,  0.53, -0.50,  0.47,  274.19,   84.69, -176.06
44.635,          ,   9.79,  -1.81,  -2.20,   -21.50,    46.44,     5.81,  0.50,  0.53, -0.50,  0.47,  274.19,   84.69, -176.06
44.640,          ,   9.79,  -1.81,  -2.20,   -24.31,    48.75,     4.50,  0.50,  0.53, -0.50,  0.47,  274.19,   84.69, -176.06
44.645,          ,   8.70,  -1.88,  -2.21,   -24.31,    48.75,     4.50,  0.50,  0.53, -0.50,  0.47,  274.19,   84.69, -176.06
44.650,          ,   8.70,  -1.88,  -2.21,   -30.62,    37.31,     2.25,  0.50,  0.53, -0.50,  0.47,  274.19,   84.69, -176.06
44.655,          ,   8.91,  -1.69,  -1.07,   -30.62,    37.31,     2.25,  0.50,  0.53, -0.50,  0.47,  274.19,   84.69, -176.06
44.660,          ,   8.91,  -1.69,  -1.07,   -32.12,    42.25,     0.56,  0.50,  0.53, -0.50,  0.47,  274.19,   84.69, -176.06
44.665,          ,   8.73,  -1.43,  -1.24,   -32.12,    42.25,     0.56,  0.50,  0.53, -0.50,  0.47,  274.19,   84.69, -176.06
44.670,          ,   8.73,  -1.43,  -1.24,   -31.50,    38.00,    -1.81,  0.50,  0.53, -0.50,  0.47,  274.19,   84.69, -176.06
44.680,          ,   8.55,  -1.34,  -1.03,   -31.50,    38.00,    -1.81,  0.50,  0.53, -0.50,  0.47,  274.19,   84.69, -176.06
44.685,          ,   8.92,  -1.22,  -0.73,   -32.50,    28.94,    -2.38,  0.50,  0.53, -0.50,  0.47,  274.19,   84.69, -176.06
44.690,          ,   8.92,  -1.22,  -0.73,   -32.50,    28.94,    -2.38,  0.50,  0.53, -0.50,  0.47,  274.19,   84.69, -176.06
44.705,          ,   8.02,  -0.89,  -1.23,   -37.94,    30.06,    -1.06,  0.50,  0.53, -0.50,  0.47,  274.19,   84.69, -176.06
44.715,          ,   8.00,  -0.69,  -0.45,   -48.62,    16.56,    -3.69,  0.50,  0.53, -0.50,  0.47,  274.19,   84.69, -176.06
44.720,          ,   8.00,  -0.69,  -0.45,   -48.62,    16.56,    -3.69,  0.50,  0.53, -0.50,  0.47,  274.19,   84.69, -176.06
44.725,          ,   8.10,  -0.58,  -0.25,   -52.50,    19.44,    -5.00,  0.50,  0.53, -0.50,  0.47,  274.19,   84.69, -176.06
44.730,          ,   8.10,  -0.58,  -0.25,   -52.50,    19.44,    -5.00,  0.50,  0.53, -0.50,  0.47,  274.19,   84.69, -176.06
44.735,          ,   7.98,  -0.43,   0.19,   -57.38,    21.25,    -5.44,  0.50,  0.53, -0.50,  0.47,  274.19,   84.69, -176.06
44.740,          ,   7.98,  -0.43,   0.19,   -62.50,    24.25,    -6.06,  0.50,  0.53, -0.50,  0.47,  274.19,   84.69, -176.06
44.745,          ,   8.08,  -0.52,   0.47,   -62.50,    24.25,    -6.06,  0.50,  0.53, -0.50,  0.47,  274.19,   84.69, -176.06
44.750,          ,   8.08,  -0.52,   0.47,   -66.81,    31.06,    -6.81,  0.50,  0.53, -0.50,  0.47,  274.19,   84.69, -176.06
44.755,          ,   8.07,  -0.68,   0.44,   -66.81,    31.06,    -6.81,  0.50,  0.53, -0.50,  0.47,  274.19,   84.69, -176.06
44.760,          ,   8.07,  -0.68,   0.44,   -69.38,    36.38,    -7.94,  0.50,  0.53, -0.50,  0.47,  274.19,   84.69, -176.06
44.765,          ,   8.11,  -0.79,   0.27,   -69.38,    36.38,    -7.94,  0.50,  0.53, -0.50,  0.47,  274.19,   84.69, -176.06
44.770,          ,   8.01,  -1.12,  -0.02,   -70.62,    36.88,    -9.69,  0.50,  0.53, -0.50,  0.47,  274.19,   84.69, -176.06
44.780,          ,   8.01,  -1.12,  -0.02,   -70.62,    36.88,    -9.69,  0.50,  0.53, -0.50,  0.47,  274.19,   84.69, -176.06
44.785,          ,   7.85,  -1.19,  -0.25,   -72.12,    36.50,   -10.62,  0.50,  0.53, -0.50,  0.47,  274.19,   84.69, -176.06
44.790,          ,   7.85,  -1.19,  -0.25,   -72.12,    36.50,   -10.62,  0.50,  0.53, -0.50,  0.47,  274.19,   84.69, -176.06
44.805,          ,   7.66,  -1.22,  -0.41,   -72.31,    33.19,   -11.44,  0.50,  0.53, -0.50,  0.47,  274.19,   84.69, -176.06
44.815,          ,   7.70,  -1.21,  -0.14,   -69.12,    30.00,   -15.50,  0.50,  0.53, -0.50,  0.47,  274.19,   84.69, -176.06
44.820,          ,   7.70,  -1.21,  -0.14,   -69.12,    30.00,   -15.50,  0.50,  0.53, -0.50,  0.47,  274.19,   84.69, -176.06
44.825,          ,   7.63,  -1.27,  -0.01,   -69.62,    30.62,   -18.19,  0.50,  0.53, -0.50,  0.47,  274.19,   84.69, -176.06
44.830,          ,   7.63,  -1.27,  -0.01,   -69.62,    30.62,   -18.19,  0.50,  0.53, -0.50,  0.47,  274.19,   84.69, -176.06
44.835,          ,   7.51,  -1.16,   0.13,   -70.50,    31.38,   -21.00,  0.50,  0.53, -0.50,  0.47,  274.19,   84.69, -176.06
44.840,          ,   7.51,  -1.16,   0.13,   -71.38,    30.06,   -22.44,  0.50,  0.53, -0.50,  0.47,  274.19,   84.69, -176.06
44.845,          ,   7.95,  -0.84,   0.23,   -71.38,    30.06,   -22.44,  0.50,  0.53, -0.50,  0.47,  274.19,   84.69, -176.06
44.850,          ,   7.95,  -0.84,   0.23,   -71.38,    30.06,   -22.44,  0.50,  0.53, -0.50,  0.47,  274.19,   84.69, -176.06
44.855,          ,   7.74,  -0.76,  -0.23,   -72.56,    36.00,   -23.50,  0.50,  0.53, -0.50,  0.47,  274.19,   84.69, -176.06
44.860,          ,   7.74,  -0.76,  -0.23,   -72.56,    36.00,   -23.50,  0.50,  0.53, -0.50,  0.47,  274.19,   84.69, -176.06
44.865,          ,   7.50,  -0.86,  -0.34,   -74.81,    36.44,   -25.06,  0.50,  0.53, -0.50,  0.47,  274.19,   84.69, -176.06
44.870,          ,   7.50,  -0.86,  -0.34,   -77.44,    30.06,   -26.75,  0.50,  0.53, -0.50,  0.47,  274.19,   84.69, -176.06
44.875,          ,   7.35,  -1.04,  -0.12,   -77.44,    30.06,   -26.75,  0.50,  0.53, -0.50,  0.47,  274.19,   84.69, -176.06
44.885,          ,   7.30,  -1.43,   0.90,   -80.19,    20.06,   -28.38,  0.50,  0.53, -0.50,  0.47,  274.19,   84.69, -176.06
44.905,          ,   7.30,  -1.43,   0.90,   -80.19,    20.06,   -28.38,  0.50,  0.53, -0.50,  0.47,  274.19,   84.69, -176.06
44.910,          ,   7.46,  -1.58,   1.34,   -84.06,     8.56,   -29.50,  0.50,  0.53, -0.50,  0.47,  274.19,   84.69, -176.06
44.915,          ,   7.75,  -1.65,   1.58,   -85.19,     5.31,   -29.75,  0.50,  0.53, -0.50,  0.47,  274.19,   84.69, -176.06
44.920,          ,   7.75,  -1.65,   1.58,   -85.19,     5.31,   -29.75,  0.50,  0.53, -0.50,  0.47,  274.19,   84.69, -176.06
44.925,          ,   7.97,  -1.53,   1.81,   -85.50,     7.69,   -30.00,  0.50,  0.53, -0.50,  0.47,  274.19,   84.69, -176.06
44.930,          ,   7.97,  -1.53,   1.81,   -85.31,    11.56,   -30.31,  0.50,  0.53, -0.50,  0.47,  274.19,   84.69, -176.06
44.940,          ,   7.84,  -1.41,   1.82,   -85.31,    11.56,   -30.31,  0.50,  0.53, -0.50,  0.47,  274.19,   84.69, -176.06
44.945,          ,   7.71,  -1.29,   1.85,   -84.25,    13.12,   -31.62,  0.50,  0.53, -0.50,  0.47,  274.19,   84.69, -176.06
44.950,          ,   7.71,  -1.29,   1.85,   -84.25,    13.12,   -31.62,  0.50,  0.53, -0.50,  0.47,  274.19,   84.69, -176.06
44.955,          ,   7.61,  -1.34,   2.03,   -83.94,    14.12,   -33.19,  0.50,  0.53, -0.50,  0.47,  274.19,   84.69, -176.06
44.960,          ,   7.61,  -1.34,   2.03,   -83.94,    14.12,   -33.19,  0.50,  0.53, -0.50,  0.47,  274.19,   84.69, -176.06
44.965,          ,   7.44,  -1.69,   2.60,   -84.12,    14.94,   -34.25,  0.50,  0.53, -0.50,  0.47,  274.19,   84.69, -176.06
44.970,          ,   7.44,  -1.69,   2.60,   -84.12,    14.94,   -34.25,  0.50,  0.53, -0.50,  0.47,  274.19,   84.69, -176.06
44.975,          ,   7.30,  -1.78,   2.71,   -84.94,    15.19,   -34.88,  0.50,  0.53, -0.50,  0.47,  274.19,   84.69, -176.06
44.980,          ,   7.30,  -1.78,   2.71,   -84.94,    15.19,   -34.88,  0.50,  0.53, -0.50,  0.47,  274.19,   84.69, -176.06
44.985,          ,   7.48,  -1.88,   2.87,   -85.81,    10.44,   -36.56,  0.50,  0.53, -0.50,  0.47,  274.19,   84.69, -176.06
45.005,          ,   7.48,  -1.88,   2.87,   -85.81,    10.44,   -36.56,  0.50,  0.53, -0.50,  0.47,  274.19,   84.69, -176.06
45.010,          ,   8.39,  -2.04,   2.97,   -82.75,    -5.06,   -38.50,  0.50,  0.53, -0.50,  0.47,  274.19,   84.69, -176.06
45.015,          ,   8.72,  -2.06,   2.70,   -80.50,    -9.38,   -36.50,  0.50,  0.53, -0.50,  0.47,  274.19,   84.69, -176.06
45.020,          ,   8.72,  -2.06,   2.70,   -80.50,    -9.38,   -36.50,  0.50,  0.53, -0.50,  0.47,  274.19,   84.69, -176.06
45.025,          ,   8.67,  -2.41,   2.59,   -78.62,   -11.06,   -35.00,  0.50,  0.53, -0.50,  0.47,  274.19,   84.69, -176.06
45.030,          ,   8.67,  -2.41,   2.59,   -77.88,    -8.69,   -35.44,  0.50,  0.53, -0.50,  0.47,  274.19,   84.69, -176.06
45.035,          ,   8.33,  -3.09,   2.62,   -77.88,    -8.69,   -35.44,  0.50,  0.53, -0.50,  0.47,  274.19,   84.69, -176.06
45.040,          ,   8.33,  -3.09,   2.62,   -75.06,    -7.31,   -36.62,  0.50,  0.53, -0.50,  0.47,  274.19,   84.69, -176.06
45.045,          ,   8.23,  -4.33,   1.35,   -75.06,    -7.31,   -36.62,  0.50,  0.53, -0.50,  0.47,  274.19,   84.69, -176.06
45.050,          ,   8.87,  -4.56,   0.41,   -67.50,    -6.50,   -36.25,  0.50,  0.53, -0.50,  0.47,  274.19,   84.69, -176.06
45.055,          ,   8.87,  -4.56,   0.41,   -67.50,    -6.50,   -36.25,  0.50,  0.53, -0.50,  0.47,  274.19,   84.69, -176.06
45.060,          ,   9.09,  -4.63,   0.61,   -56.62,    -0.94,   -34.44,  0.50,  0.53, -0.50,  0.47,  274.19,   84.69, -176.06
45.070,          ,   9.09,  -4.63,   0.61,   -56.62,    -0.94,   -34.44,  0.50,  0.53, -0.50,  0.47,  274.19,   84.69, -176.06
45.075,          ,   9.40,  -4.62,   1.24,   -46.19,     0.94,   -33.25,  0.50,  0.53, -0.50,  0.47,  274.19,   84.69, -176.06
45.080,          ,   9.40,  -4.62,   1.24,   -46.19,     0.94,   -33.25,  0.50,  0.53, -0.50,  0.47,  274.19,   84.69, -176.06
45.085,          ,  10.20,  -3.38,   1.26,   -38.56,     5.25,   -33.50,  0.50,  0.53, -0.50,  0.47,  274.19,   84.69, -176.06
45.105,          ,  10.20,  -3.38,   1.26,   -38.56,     5.25,   -33.50,  0.50,  0.53, -0.50,  0.47,  274.19,   84.69, -176.06
45.110,          ,  14.19,  -0.84,  -0.31,   -25.06,    -3.00,   -38.62,  0.60,  0.39, -0.58,  0.39,  294.06,   88.44,   -0.88
45.120,          ,  14.19,  -0.84,  -0.31,   -25.06,    -3.00,   -38.62,  0.60,  0.39, -0.58,  0.39,  294.06,   88.44,   -0.88
45.125,          ,  17.46,   0.35,   0.21,   -19.75,    12.44,   -40.69,  0.60,  0.39, -0.58,  0.39,  294.06,   88.44,   -0.88
45.130,          ,  17.46,   0.35,   0.21,   -19.75,    12.44,   -40.69,  0.60,  0.39, -0.58,  0.39,  294.06,   88.44,   -0.88
45.135,          ,  18.38,   1.31,  -0.41,   -16.00,    45.31,   -42.25,  0.60,  0.39, -0.58,  0.39,  294.06,   88.44,   -0.88
45.140,          ,  18.38,   1.31,  -0.41,   -18.00,    77.88,   -42.88,  0.60,  0.39, -0.58,  0.39,  294.06,   88.44,   -0.88
45.145,          ,  19.91,   2.31,  -0.26,   -18.00,    77.88,   -42.88,  0.60,  0.39, -0.58,  0.39,  294.06,   88.44,   -0.88
45.150,          ,  19.91,   2.31,  -0.26,   -18.00,    77.88,   -42.88,  0.60,  0.39, -0.58,  0.39,  294.06,   88.44,   -0.88
45.155,          ,  19.44,   3.59,  -2.26,   -19.94,   114.69,   -42.06,  0.60,  0.39, -0.58,  0.39,  294.06,   88.44,   -0.88
45.160,          ,  19.44,   3.59,  -2.26,   -19.94,   114.69,   -42.06,  0.60,  0.39, -0.58,  0.39,  294.06,   88.44,   -0.88
45.165,          ,  18.00,   3.97,  -2.71,   -15.38,   115.44,   -42.38,  0.60,  0.39, -0.58,  0.39,  294.06,   88.44,   -0.88
45.170,          ,  16.26,   4.14,  -3.15,    -7.19,    80.06,   -44.75,  0.60,  0.39, -0.58,  0.39,  294.06,   88.44,   -0.88
45.180,          ,  16.26,   4.14,  -3.15,    -7.19,    80.06,   -44.75,  0.60,  0.39, -0.58,  0.39,  294.06,   88.44,   -0.88
45.185,          ,  14.95,   4.14,  -3.33,    -1.50,    28.94,   -47.50,  0.60,  0.39, -0.58,  0.39,  294.06,   88.44,   -0.88
45.190,          ,  14.95,   4.14,  -3.33,    -1.50,    28.94,   -47.50,  0.60,  0.39, -0.58,  0.39,  294.06,   88.44,   -0.88
45.205,          ,  13.88,   4.19,  -2.47,     2.75,   -13.81,   -49.25,  0.60,  0.39, -0.58,  0.39,  294.06,   88.44,   -0.88
45.210,          ,  12.66,   4.37,  -2.64,    -2.25,   -27.00,   -45.06,  0.60,  0.39, -0.58,  0.39,  294.06,   88.44,   -0.88
45.220,          ,  12.66,   4.37,  -2.64,    -2.25,   -27.00,   -45.06,  0.60,  0.39, -0.58,  0.39,  294.06,   88.44,   -0.88
45.225,          ,  11.55,   4.63,  -2.98,   -11.38,   -12.56,   -40.12,  0.60,  0.39, -0.58,  0.39,  294.06,   88.44,   -0.88
45.230,          ,  11.55,   4.63,  -2.98,   -11.38,   -12.56,   -40.12,  0.60,  0.39, -0.58,  0.39,  294.06,   88.44,   -0.88
45.235,          ,   8.84,   5.40,  -3.51,   -17.31,    -0.38,   -35.00,  0.60,  0.39, -0.58,  0.39,  294.06,   88.44,   -0.88
45.240,          ,   8.84,   5.40,  -3.51,   -19.50,     0.19,   -32.81,  0.60,  0.39, -0.58,  0.39,  294.06,   88.44,   -0.88
45.245,          ,   8.12,   5.50,  -3.37,   -19.50,     0.19,   -32.81,  0.60,  0.39, -0.58,  0.39,  294.06,   88.44,   -0.88
45.250,          ,   8.12,   5.50,  -3.37,   -19.50,     0.19,   -32.81,  0.60,  0.39, -0.58,  0.39,  294.06,   88.44,   -0.88
45.255,          ,   7.73,   5.38,  -3.04,   -20.25,    -5.56,   -34.88,  0.60,  0.39, -0.58,  0.39,  294.06,   88.44,   -0.88
45.260,          ,   7.73,   5.38,  -3.04,   -20.25,    -5.56,   -34.88,  0.60,  0.39, -0.58,  0.39,  294.06,   88.44,   -0.88
45.265,          ,   7.23,   4.99,  -2.57,   -19.75,   -12.19,   -39.88,  0.60,  0.39, -0.58,  0.39,  294.06,   88.44,   -0.88
45.270,          ,   7.23,   4.99,  -2.57,   -18.12,   -16.94,   -46.25,  0.60,  0.39, -0.58,  0.39,  294.06,   88.44,   -0.88
45.275,          ,   6.73,   3.79,  -2.21,   -18.12,   -16.94,   -46.25,  0.60,  0.39, -0.58,  0.39,  294.06,   88.44,   -0.88
45.285,          ,   6.59,   3.05,  -2.17,   -16.75,   -20.12,   -52.31,  0.60,  0.39, -0.58,  0.39,  294.06,   88.44,   -0.88
45.290,          ,   6.59,   3.05,  -2.17,   -16.75,   -20.12,   -52.31,  0.60,  0.39, -0.58,  0.39,  294.06,   88.44,   -0.88
45.310,          ,   6.56,   2.46,  -1.75,   -16.12,   -28.25,   -56.44,  0.60,  0.39, -0.58,  0.39,  294.06,   88.44,   -0.88
45.315,          ,   6.84,   1.62,  -0.79,   -19.12,   -31.75,   -57.94,  0.60,  0.39, -0.58,  0.39,  294.06,   88.44,   -0.88
45.320,          ,   6.84,   1.62,  -0.79,   -22.19,   -23.81,   -55.88,  0.60,  0.39, -0.58,  0.39,  294.06,   88.44,   -0.88
45.325,          ,   6.62,   1.59,  -0.56,   -22.19,   -23.81,   -55.88,  0.60,  0.39, -0.58,  0.39,  294.06,   88.44,   -0.88
45.330,          ,   6.43,   1.72,  -0.51,   -25.38,   -15.94,   -53.31,  0.60,  0.39, -0.58,  0.39,  294.06,   88.44,   -0.88
45.340,          ,   6.43,   1.72,  -0.51,   -25.38,   -15.94,   -53.31,  0.60,  0.39, -0.58,  0.39,  294.06,   88.44,   -0.88
45.345,          ,   6.38,   2.04,  -0.54,   -29.88,    -5.69,   -50.56,  0.60,  0.39, -0.58,  0.39,  294.06,   88.44,   -0.88
45.350,          ,   6.38,   2.04,  -0.54,   -29.88,    -5.69,   -50.56,  0.60,  0.39, -0.58,  0.39,  294.06,   88.44,   -0.88
45.355,          ,   6.15,   2.51,  -0.47,   -36.00,     1.69,   -47.12,  0.60,  0.39, -0.58,  0.39,  294.06,   88.44,   -0.88
45.360,          ,   6.15,   2.51,  -0.47,   -36.00,     1.69,   -47.12,  0.60,  0.39, -0.58,  0.39,  294.06,   88.44,   -0.88
45.365,          ,   6.20,   2.77,  -0.34,   -41.00,     0.94,   -43.31,  0.60,  0.39, -0.58,  0.39,  294.06,   88.44,   -0.88
45.370,          ,   6.20,   2.77,  -0.34,   -41.00,     0.94,   -43.31,  0.60,  0.39, -0.58,  0.39,  294.06,   88.44,   -0.88
45.375,          ,   6.16,   2.87,  -0.35,   -43.94,    -3.56,   -39.88,  0.60,  0.39, -0.58,  0.39,  294.06,   88.44,   -0.88
45.380,          ,   6.16,   2.87,  -0.35,   -45.19,   -15.00,   -37.44,  0.60,  0.39, -0.58,  0.39,  294.06,   88.44,   -0.88
45.385,          ,   6.08,   2.90,  -0.27,   -45.19,   -15.00,   -37.44,  0.60,  0.39, -0.58,  0.39,  294.06,   88.44,   -0.88
45.390,          ,   6.08,   2.90,  -0.27,   -45.44,   -33.44,   -35.94,  0.60,  0.39, -0.58,  0.39,  294.06,   88.44,   -0.88
45.405,          ,   6.65,   2.71,   0.08,   -45.44,   -33.44,   -35.94,  0.60,  0.39, -0.58,  0.39,  294.06,   88.44,   -0.88
45.415,          ,   7.82,   2.54,   0.66,   -45.44,   -59.88,   -32.19,  0.60,  0.39, -0.58,  0.39,  294.06,   88.44,   -0.88
45.420,          ,   7.82,   2.54,   0.66,   -45.44,   -59.88,   -32.19,  0.60,  0.39, -0.58,  0.39,  294.06,   88.44,   -0.88
45.425,          ,   8.70,   2.31,   0.51,   -46.00,   -56.69,   -30.00,  0.60,  0.39, -0.58,  0.39,  294.06,   88.44,   -0.88
45.430,          ,   8.70,   2.31,   0.51,   -40.56,   -37.94,   -26.56,  0.60,  0.39, -0.58,  0.39,  294.06,   88.44,   -0.88
45.435,          ,   9.30,   2.21,  -1.01,   -40.56,   -37.94,   -26.56,  0.60,  0.39, -0.58,  0.39,  294.06,   88.44,   -0.88
45.440,          ,   9.30,   2.21,  -1.01,   -30.94,   -38.19,   -22.75,  0.60,  0.39, -0.58,  0.39,  294.06,   88.44,   -0.88
45.445,          ,   9.47,   2.32,   0.01,   -30.94,   -38.19,   -22.75,  0.60,  0.39, -0.58,  0.39,  294.06,   88.44,   -0.88
45.450,          ,   9.47,   2.32,   0.01,   -30.94,   -38.19,   -22.75,  0.60,  0.39, -0.58,  0.39,  294.06,   88.44,   -0.88
45.455,          ,   9.47,   2.25,   0.76,   -28.56,   -37.44,   -21.38,  0.60,  0.39, -0.58,  0.39,  294.06,   88.44,   -0.88
45.460,          ,   9.47,   2.25,   0.76,   -31.62,   -30.50,   -20.44,  0.60,  0.39, -0.58,  0.39,  294.06,   88.44,   -0.88
45.465,          ,   9.23,   2.14,   0.67,   -31.62,   -30.50,   -20.44,  0.60,  0.39, -0.58,  0.39,  294.06,   88.44,   -0.88
45.470,          ,   9.28,   2.11,   0.24,   -33.50,   -24.75,   -18.56,  0.60,  0.39, -0.58,  0.39,  294.06,   88.44,   -0.88
45.475,          ,   9.28,   2.11,   0.24,   -33.50,   -24.75,   -18.56,  0.60,  0.39, -0.58,  0.39,  294.06,   88.44,   -0.88
45.485,          ,   9.46,   2.29,  -0.36,   -33.12,   -21.19,   -15.31,  0.60,  0.39, -0.58,  0.39,  294.06,   88.44,   -0.88
45.490,          ,   9.46,   2.29,  -0.36,   -33.12,   -21.19,   -15.31,  0.60,  0.39, -0.58,  0.39,  294.06,   88.44,   -0.88
