Start 1h:14m:37s, Update intervall 5 ms
Time [s], Button-press [], Acceleration_x [m/s^2], Acceleration_y [m/s^2], Acceleration_z [m/s^2], Angular-velocity_x [Deg/s], Angular-velocity_y [Deg/s], Angular-velocity_z [Deg/s], Quaternion_w [], Quaternion_x [], Quaternion_y [], Quaternion_z [], Euler-yaw [Deg], Euler-roll [Deg], Euler-pitch [Deg]
97.700,          ,   9.12,   0.28,   2.49,    36.94,   -10.56,    10.25, -0.38,  0.52,  0.31,  0.70,  122.50,   74.81,   -7.75
97.705,          ,   9.12,   0.28,   2.49,    36.94,   -10.56,    10.25, -0.38,  0.52,  0.31,  0.70,  122.50,   74.81,   -7.75
97.715,          ,   9.17,   0.22,   2.46,    34.62,   -13.88,    10.38, -0.38,  0.52,  0.31,  0.70,  122.50,   74.81,   -7.75
97.720,          ,   9.17,   0.22,   2.46,    33.19,   -15.75,    10.56, -0.38,  0.52,  0.31,  0.70,  122.50,   74.81,   -7.75
97.725,          ,   9.24,   0.18,   2.52,    33.19,   -15.75,    10.56, -0.38,  0.52,  0.31,  0.70,  122.50,   74.81,   -7.75
97.730,          ,   9.24,   0.18,   2.52,    33.19,   -15.75,    10.56, -0.38,  0.52,  0.31,  0.70,  122.50,   74.81,   -7.75
97.735,          ,   9.29,   0.18,   2.55,    33.12,   -15.06,    10.50, -0.38,  0.52,  0.31,  0.70,  122.50,   74.81,   -7.75
97.740,          ,   9.29,   0.18,   2.55,    33.12,   -15.06,    10.50, -0.38,  0.52,  0.31,  0.70,  122.50,   74.81,   -7.75
97.745,          ,   9.01,   0.16,   2.36,    33.25,   -12.06,    10.31, -0.38,  0.52,  0.31,  0.70,  122.50,   74.81,   -7.75
97.750,          ,   8.98,   0.15,   2.32,    33.56,    -9.19,     9.88, -0.38,  0.52,  0.31,  0.70,  122.50,   74.81,   -7.75
97.755,          ,   8.98,   0.15,   2.32,    33.56,    -9.19,     9.88, -0.38,  0.52,  0.31,  0.70,  122.50,   74.81,   -7.75
97.760,          ,   9.03,   0.04,   2.15,    33.25,    -8.06,     9.00, -0.38,  0.52,  0.31,  0.70,  122.50,   74.81,   -7.75
97.765,          ,   9.03,   0.04,   2.15,    33.25,    -8.06,     9.00, -0.38,  0.52,  0.31,  0.70,  122.50,   74.81,   -7.75
97.785,          ,   8.94,  -0.04,   1.90,    31.81,    -5.94,     8.12, -0.38,  0.52,  0.31,  0.70,  122.50,   74.81,   -7.75
97.790,          ,   8.87,  -0.04,   1.91,    30.06,    -5.12,     8.12, -0.38,  0.52,  0.31,  0.70,  122.50,   74.81,   -7.75
97.795,          ,   8.87,  -0.04,   1.91,    30.06,    -5.12,     8.12, -0.38,  0.52,  0.31,  0.70,  122.50,   74.81,   -7.75
97.800,          ,   8.88,   0.00,   1.95,    30.75,    -5.88,     8.75, -0.38,  0.52,  0.31,  0.70,  122.50,   74.81,   -7.75
97.810,          ,   8.88,   0.00,   1.95,    30.75,    -5.88,     8.75, -0.38,  0.52,  0.31,  0.70,  122.50,   74.81,   -7.75
97.815,          ,   8.84,   0.04,   2.04,    33.19,    -5.94,     8.94, -0.38,  0.52,  0.31,  0.70,  122.50,   74.81,   -7.75
97.820,          ,   8.84,   0.04,   2.04,    35.38,    -5.88,     7.81, -0.38,  0.52,  0.31,  0.70,  122.50,   74.81,   -7.75
97.825,          ,   8.78,  -0.05,   2.15,    35.38,    -5.88,     7.81, -0.38,  0.52,  0.31,  0.70,  122.50,   74.81,   -7.75
97.830,          ,   8.78,  -0.05,   2.15,    35.38,    -5.88,     7.81, -0.38,  0.52,  0.31,  0.70,  122.50,   74.81,   -7.75
97.835,          ,   8.85,  -0.06,   2.23,    35.94,    -7.44,     6.31, -0.38,  0.52,  0.31,  0.70,  122.50,   74.81,   -7.75
97.840,          ,   8.85,  -0.06,   2.23,    35.19,   -10.56,     4.81, -0.38,  0.52,  0.31,  0.70,  122.50,   74.81,   -7.75
97.845,          ,   9.01,  -0.09,   2.41,    35.19,   -10.56,     4.81, -0.38,  0.52,  0.31,  0.70,  122.50,   74.81,   -7.75
97.850,          ,   9.39,  -0.28,   2.46,    35.31,   -12.94,     4.12, -0.38,  0.52,  0.31,  0.70,  122.50,   74.81,   -7.75
97.855,          ,   9.39,  -0.28,   2.46,    35.31,   -12.94,     4.12, -0.38,  0.52,  0.31,  0.70,  122.50,   74.81,   -7.75
97.860,          ,   9.24,  -0.21,   1.77,    37.56,    -5.06,     4.44, -0.38,  0.52,  0.31,  0.70,  122.50,   74.81,   -7.75
97.880,          ,   9.24,  -0.21,   1.77,    37.56,    -5.06,     4.44, -0.38,  0.52,  0.31,  0.70,  122.50,   74.81,   -7.75
97.885,          ,   9.71,   0.17,   2.11,    38.62,     2.31,     6.69, -0.38,  0.52,  0.31,  0.70,  122.50,   74.81,   -7.75
97.890,          ,   9.81,   0.42,   2.32,    36.62,     6.00,     7.31, -0.38,  0.52,  0.31,  0.70,  122.50,   74.81,   -7.75
97.895,          ,   9.81,   0.42,   2.32,    36.62,     6.00,     7.31, -0.38,  0.52,  0.31,  0.70,  122.50,   74.81,   -7.75
97.900,          ,   9.71,   0.39,   2.82,    35.75,     6.38,     7.62, -0.38,  0.52,  0.31,  0.70,  122.50,   74.81,   -7.75
97.910,          ,   9.71,   0.39,   2.82,    35.75,     6.38,     7.62, -0.38,  0.52,  0.31,  0.70,  122.50,   74.81,   -7.75
97.915,          ,   9.73,   0.30,   2.47,    34.69,     3.19,     8.00, -0.38,  0.52,  0.31,  0.70,  122.50,   74.81,   -7.75
97.920,          ,   9.73,   0.30,   2.47,    35.00,     6.75,     8.38, -0.38,  0.52,  0.31,  0.70,  122.50,   74.81,   -7.75
97.925,          ,   9.39,   0.26,   1.94,    35.00,     6.75,     8.38, -0.38,  0.52,  0.31,  0.70,  122.50,   74.81,   -7.75
97.930,          ,   8.98,   0.19,   1.99,    35.06,     5.44,     8.25, -0.38,  0.52,  0.31,  0.70,  122.50,   74.81,   -7.75
97.935,          ,   8.98,   0.19,   1.99,    35.06,     5.44,     8.25, -0.38,  0.52,  0.31,  0.70,  122.50,   74.81,   -7.75
97.940,          ,   9.01,   0.13,   2.53,    34.75,    -4.75,     8.00, -0.38,  0.52,  0.31,  0.70,  122.50,   74.81,   -7.75
97.945,          ,   9.01,   0.13,   2.53,    34.75,    -4.75,     8.00, -0.38,  0.52,  0.31,  0.70,  122.50,   74.81,   -7.75
97.950,          ,   9.20,   0.09,   2.35,    34.38,   -10.19,     8.25, -0.38,  0.52,  0.31,  0.70,  122.50,   74.81,   -7.75
97.955,          ,   9.20,   0.09,   2.35,    34.38,   -10.19,     8.25, -0.38,  0.52,  0.31,  0.70,  122.50,   74.81,   -7.75
97.960,          ,   9.28,   0.01,   2.14,    34.31,   -10.56,     7.69, -0.38,  0.52,  0.31,  0.70,  122.50,   74.81,   -7.75
97.980,          ,   9.28,   0.01,   2.14,    34.31,   -10.56,     7.69, -0.38,  0.52,  0.31,  0.70,  122.50,   74.81,   -7.75
97.985,          ,   9.88,   0.42,   2.69,    29.44,   -21.19,     7.81, -0.38,  0.52,  0.31,  0.70,  122.50,   74.81,   -7.75
97.990,          ,  10.12,   0.53,   2.76,    25.69,   -22.88,     9.00, -0.38,  0.52,  0.31,  0.70,  122.50,   74.81,   -7.75
97.995,          ,  10.12,   0.53,   2.76,    25.69,   -22.88,     9.00, -0.38,  0.52,  0.31,  0.70,  122.50,   74.81,   -7.75
98.005,          ,  10.08,   0.66,   2.61,    23.00,   -19.00,     9.62, -0.38,  0.52,  0.31,  0.70,  122.50,   74.81,   -7.75
98.010,          ,  10.08,   0.66,   2.61,    21.06,   -18.69,     9.12, -0.38,  0.52,  0.31,  0.70,  122.50,   74.81,   -7.75
98.015,          ,   9.46,   0.75,   2.61,    21.06,   -18.69,     9.12, -0.38,  0.52,  0.31,  0.70,  122.50,   74.81,   -7.75
98.020,          ,   9.46,   0.75,   2.61,    17.50,   -24.62,     8.06, -0.38,  0.52,  0.31,  0.70,  122.50,   74.81,   -7.75
98.025,          ,   9.45,   0.75,   2.74,    17.50,   -24.62,     8.06, -0.38,  0.52,  0.31,  0.70,  122.50,   74.81,   -7.75
98.030,          ,   9.45,   0.75,   2.74,    11.12,   -31.06,     7.69, -0.38,  0.52,  0.31,  0.70,  122.50,   74.81,   -7.75
98.035,          ,   9.72,   0.70,   2.78,    11.12,   -31.06,     7.69, -0.38,  0.52,  0.31,  0.70,  122.50,   74.81,   -7.75
98.040,          ,   9.72,   0.70,   2.78,     3.12,   -31.94,     8.69, -0.38,  0.52,  0.31,  0.70,  122.50,   74.81,   -7.75
98.045,          ,   9.92,   0.64,   2.59,     3.12,   -31.94,     8.69, -0.38,  0.52,  0.31,  0.70,  122.50,   74.81,   -7.75
98.050,          ,   9.92,   0.64,   2.59,    -5.50,   -31.50,    11.38, -0.38,  0.52,  0.31,  0.70,  122.50,   74.81,   -7.75
98.055,          ,  10.13,   0.32,   2.19,    -5.50,   -31.50,    11.38, -0.38,  0.52,  0.31,  0.70,  122.50,   74.81,   -7.75
98.060,          ,  10.04,   0.18,   2.20,   -13.00,   -31.12,    14.62, -0.38,  0.52,  0.31,  0.70,  122.50,   74.81,   -7.75
98.080,          ,  10.04,   0.18,   2.20,   -13.00,   -31.12,    14.62, -0.38,  0.52,  0.31,  0.70,  122.50,   74.81,   -7.75
98.220,          ,   9.61,   0.20,   2.25,   -22.06,   -31.12,    18.06, -0.38,  0.52,  0.31,  0.70,  122.50,   74.81,   -7.75
98.295,          ,   9.61,   0.20,   2.25,   -22.06,   -31.12,    18.06, -0.59,  0.42,  0.47,  0.51,   81.62,   78.50,    3.81
98.300,          ,   9.22,  -0.56,   1.56,    13.81,    18.56,     4.94, -0.59,  0.42,  0.47,  0.51,   81.62,   78.50,    3.81
98.305,          ,   9.22,  -0.56,   1.56,    11.69,    16.44,     4.94, -0.59,  0.42,  0.47,  0.51,   81.62,   78.50,    3.81
98.310,          ,   9.20,  -0.62,   1.57,    11.69,    16.44,     4.94, -0.59,  0.42,  0.47,  0.51,   81.62,   78.50,    3.81
98.320,          ,   9.20,  -0.62,   1.57,    10.25,    14.69,     4.62, -0.59,  0.42,  0.47,  0.51,   81.62,   78.50,    3.81
98.325,          ,   9.16,  -0.65,   1.62,    10.25,    14.69,     4.62, -0.59,  0.42,  0.47,  0.51,   81.62,   78.50,    3.81
98.330,          ,   9.16,  -0.65,   1.62,    10.25,    14.69,     4.62, -0.59,  0.42,  0.47,  0.51,   81.62,   78.50,    3.81
98.335,          ,   9.22,  -0.61,   1.71,    10.06,    12.38,     4.12, -0.59,  0.42,  0.47,  0.51,   81.62,   78.50,    3.81
98.340,          ,   9.22,  -0.61,   1.71,    10.06,    12.38,     4.12, -0.59,  0.42,  0.47,  0.51,   81.62,   78.50,    3.81
98.345,          ,   9.26,  -0.57,   1.77,     9.94,    10.12,     3.88, -0.59,  0.42,  0.47,  0.51,   81.62,   78.50,    3.81
98.350,          ,   9.28,  -0.50,   1.94,     9.00,     7.81,     3.75, -0.59,  0.42,  0.47,  0.51,   81.62,   78.50,    3.81
98.355,          ,   9.28,  -0.50,   1.94,     9.00,     7.81,     3.75, -0.59,  0.42,  0.47,  0.51,   81.62,   78.50,    3.81
98.360,          ,   9.39,  -0.38,   2.03,     7.31,     5.69,     3.69, -0.59,  0.42,  0.47,  0.51,   81.62,   78.50,    3.81
98.365,          ,   9.39,  -0.38,   2.03,     7.31,     5.69,     3.69, -0.59,  0.42,  0.47,  0.51,   81.62,   78.50,    3.81
98.385,          ,   9.37,  -0.23,   2.13,     4.75,     2.88,     3.94, -0.59,  0.42,  0.47,  0.51,   81.62,   78.50,    3.81
98.390,          ,   9.78,  -0.19,   2.19,     2.00,    -1.25,     5.50, -0.59,  0.42,  0.47,  0.51,   81.62,   78.50,    3.81
98.395,          ,   9.78,  -0.19,   2.19,     2.00,    -1.25,     5.50, -0.59,  0.42,  0.47,  0.51,   81.62,   78.50,    3.81
98.400,          ,   9.51,  -0.21,   1.94,     4.94,     5.50,     6.06, -0.59,  0.42,  0.47,  0.51,   81.62,   78.50,    3.81
98.405,          ,   9.51,  -0.21,   1.94,     4.94,     5.50,     6.06, -0.59,  0.42,  0.47,  0.51,   81.62,   78.50,    3.81
98.410,          ,   9.81,  -0.40,   2.43,     7.38,     8.06,     5.62, -0.59,  0.42,  0.47,  0.51,   81.62,   78.50,    3.81
98.420,          ,   9.81,  -0.40,   2.43,     8.75,     4.06,     3.94, -0.59,  0.42,  0.47,  0.51,   81.62,   78.50,    3.81
98.425,          ,   9.97,  -0.54,   2.61,     8.75,     4.06,     3.94, -0.59,  0.42,  0.47,  0.51,   81.62,   78.50,    3.81
98.430,          ,   9.97,  -0.54,   2.61,     8.75,     4.06,     3.94, -0.59,  0.42,  0.47,  0.51,   81.62,   78.50,    3.81
98.435,          ,   9.86,  -0.57,   2.83,    12.25,     6.75,     3.00, -0.59,  0.42,  0.47,  0.51,   81.62,   78.50,    3.81
98.440,          ,   9.86,  -0.57,   2.83,    14.69,     7.38,     2.62, -0.59,  0.42,  0.47,  0.51,   81.62,   78.50,    3.81
98.445,          ,   9.67,  -0.62,   2.46,    14.69,     7.38,     2.62, -0.59,  0.42,  0.47,  0.51,   81.62,   78.50,    3.81
98.450,          ,   9.33,  -0.54,   1.92,    16.06,    10.19,     2.94, -0.59,  0.42,  0.47,  0.51,   81.62,   78.50,    3.81
98.455,          ,   9.33,  -0.54,   1.92,    16.06,    10.19,     2.94, -0.59,  0.42,  0.47,  0.51,   81.62,   78.50,    3.81
98.460,          ,   9.11,  -0.46,   2.08,    15.81,    11.88,     4.00, -0.59,  0.42,  0.47,  0.51,   81.62,   78.50,    3.81
98.465,          ,   9.11,  -0.46,   2.08,    15.81,    11.88,     4.00, -0.59,  0.42,  0.47,  0.51,   81.62,   78.50,    3.81
98.485,          ,   9.28,  -0.46,   2.45,    15.50,     4.06,     4.81, -0.59,  0.42,  0.47,  0.51,   81.62,   78.50,    3.81
98.490,          ,   9.68,  -0.43,   2.46,    19.62,    -0.62,     6.25, -0.59,  0.42,  0.47,  0.51,   81.62,   78.50,    3.81
98.495,          ,   9.68,  -0.43,   2.46,    19.62,    -0.62,     6.25, -0.59,  0.42,  0.47,  0.51,   81.62,   78.50,    3.81
98.500,          ,   9.60,  -0.37,   2.43,    22.94,     1.25,     7.00, -0.59,  0.42,  0.47,  0.51,   81.62,   78.50,    3.81
98.505,          ,   9.60,  -0.37,   2.43,    22.94,     1.25,     7.00, -0.59,  0.42,  0.47,  0.51,   81.62,   78.50,    3.81
98.510,          ,   9.47,  -0.28,   2.45,    23.94,     1.94,     7.44, -0.59,  0.42,  0.47,  0.51,   81.62,   78.50,    3.81
98.520,          ,   9.47,  -0.28,   2.45,    23.94,     1.50,     7.50, -0.59,  0.42,  0.47,  0.51,   81.62,   78.50,    3.81
98.525,          ,   9.32,   0.03,   2.57,    23.94,     1.50,     7.50, -0.59,  0.42,  0.47,  0.51,   81.62,   78.50,    3.81
98.530,          ,   9.32,   0.03,   2.57,    23.62,     2.00,     7.44, -0.59,  0.42,  0.47,  0.51,   81.62,   78.50,    3.81
98.535,          ,   9.20,   0.19,   2.59,    23.62,     2.00,     7.44, -0.59,  0.42,  0.47,  0.51,   81.62,   78.50,    3.81
98.540,          ,   9.10,   0.46,   2.72,    23.56,     1.56,     7.25, -0.59,  0.42,  0.47,  0.51,   81.62,   78.50,    3.81
98.545,          ,   9.10,   0.46,   2.72,    23.56,     1.56,     7.25, -0.59,  0.42,  0.47,  0.51,   81.62,   78.50,    3.81
98.550,          ,   8.99,   0.68,   2.66,    23.31,     0.44,     6.88, -0.59,  0.42,  0.47,  0.51,   81.62,   78.50,    3.81
98.555,          ,   8.99,   0.68,   2.66,    23.31,     0.44,     6.88, -0.59,  0.42,  0.47,  0.51,   81.62,   78.50,    3.81
98.560,          ,   9.12,   0.96,   2.58,    22.25,    -0.69,     6.56, -0.59,  0.42,  0.47,  0.51,   81.62,   78.50,    3.81
98.565,          ,   9.12,   0.96,   2.58,    22.25,    -0.69,     6.56, -0.59,  0.42,  0.47,  0.51,   81.62,   78.50,    3.81
98.585,          ,   9.16,   0.91,   2.48,    20.12,    -0.44,     6.69, -0.59,  0.42,  0.47,  0.51,   81.62,   78.50,    3.81
98.590,          ,   8.95,   0.49,   2.40,    17.19,     2.75,     6.69, -0.59,  0.42,  0.47,  0.51,   81.62,   78.50,    3.81
98.595,          ,   8.95,   0.49,   2.40,    17.19,     2.75,     6.69, -0.59,  0.42,  0.47,  0.51,   81.62,   78.50,    3.81
98.600,          ,   8.74,  -0.07,   2.14,    14.25,     6.19,     6.44, -0.59,  0.42,  0.47,  0.51,   81.62,   78.50,    3.81
98.605,          ,   8.74,  -0.07,   2.14,    14.25,     6.19,     6.44, -0.59,  0.42,  0.47,  0.51,   81.62,   78.50,    3.81
98.610,          ,   8.73,  -0.21,   2.37,    10.88,     7.38,     6.88, -0.59,  0.42,  0.47,  0.51,   81.62,   78.50,    3.81
98.615,          ,   8.73,  -0.21,   2.37,    10.88,     7.38,     6.88, -0.59,  0.42,  0.47,  0.51,   81.62,   78.50,    3.81
98.620,          ,   8.96,  -0.44,   2.27,     9.44,     3.62,     7.38, -0.59,  0.42,  0.47,  0.51,   81.62,   78.50,    3.81
98.630,          ,   8.96,  -0.44,   2.27,     9.44,     3.62,     7.38, -0.59,  0.42,  0.47,  0.51,   81.62,   78.50,    3.81
98.635,          ,   8.95,  -0.70,   1.92,     6.69,     5.38,     7.62, -0.59,  0.42,  0.47,  0.51,   81.62,   78.50,    3.81
98.640,          ,   8.95,  -0.70,   1.92,     4.50,     2.88,     8.44, -0.59,  0.42,  0.47,  0.51,   81.62,   78.50,    3.81
98.645,          ,   9.32,  -0.82,   2.06,     4.50,     2.88,     8.44, -0.59,  0.42,  0.47,  0.51,   81.62,   78.50,    3.81
98.650,          ,   9.32,  -0.82,   2.06,     3.06,     0.19,     9.31, -0.59,  0.42,  0.47,  0.51,   81.62,   78.50,    3.81
98.655,          ,   9.45,  -0.83,   2.10,     3.06,     0.19,     9.31, -0.59,  0.42,  0.47,  0.51,   81.62,   78.50,    3.81
98.660,          ,   9.50,  -0.77,   2.24,     1.50,    -3.50,    10.06, -0.59,  0.42,  0.47,  0.51,   81.62,   78.50,    3.81
98.665,          ,   9.50,  -0.77,   2.24,     1.50,    -3.50,    10.06, -0.59,  0.42,  0.47,  0.51,   81.62,   78.50,    3.81
98.685,          ,   9.68,  -0.74,   2.24,     1.12,    -7.75,    10.50, -0.59,  0.42,  0.47,  0.51,   81.62,   78.50,    3.81
98.690,          ,  10.20,  -0.93,   2.33,     3.50,    -6.81,     8.62, -0.59,  0.42,  0.47,  0.51,   81.62,   78.50,    3.81
98.695,          ,  10.20,  -0.93,   2.33,     3.50,    -6.81,     8.62, -0.59,  0.42,  0.47,  0.51,   81.62,   78.50,    3.81
98.700,          ,  10.14,  -0.99,   2.20,     3.19,    -3.00,     7.88, -0.59,  0.42,  0.47,  0.51,   81.62,   78.50,    3.81
98.705,          ,  10.14,  -0.99,   2.20,     3.19,    -3.00,     7.88, -0.59,  0.42,  0.47,  0.51,   81.62,   78.50,    3.81
98.710,          ,  10.00,  -1.01,   2.22,     2.44,    -1.19,     7.38, -0.59,  0.42,  0.47,  0.51,   81.62,   78.50,    3.81
98.715,          ,  10.00,  -1.01,   2.22,     2.44,    -1.19,     7.38, -0.59,  0.42,  0.47,  0.51,   81.62,   78.50,    3.81
98.720,          ,  10.03,  -1.00,   2.09,     2.38,    -3.50,     6.88, -0.59,  0.42,  0.47,  0.51,   81.62,   78.50,    3.81
98.725,          ,  10.03,  -1.00,   2.09,     2.38,    -3.50,     6.88, -0.59,  0.42,  0.47,  0.51,   81.62,   78.50,    3.81
98.730,          ,   9.97,  -0.89,   2.04,     3.44,    -4.44,     6.81, -0.59,  0.42,  0.47,  0.51,   81.62,   78.50,    3.81
98.735,          ,   9.97,  -0.89,   2.04,     3.44,    -4.44,     6.81, -0.59,  0.42,  0.47,  0.51,   81.62,   78.50,    3.81
98.740,          ,   9.83,  -0.76,   2.04,     6.31,    -4.94,     6.62, -0.59,  0.42,  0.47,  0.51,   81.62,   78.50,    3.81
98.745,          ,   9.83,  -0.76,   2.04,     7.56,    -6.75,     6.44, -0.59,  0.42,  0.47,  0.51,   81.62,   78.50,    3.81
98.755,          ,   9.58,  -0.51,   2.12,     7.56,    -6.75,     6.44, -0.59,  0.42,  0.47,  0.51,   81.62,   78.50,    3.81
98.760,          ,   9.58,  -0.51,   2.12,     8.12,    -8.94,     6.00, -0.59,  0.42,  0.47,  0.51,   81.62,   78.50,    3.81
98.765,          ,   9.61,  -0.43,   2.27,     8.12,    -8.94,     6.00, -0.59,  0.42,  0.47,  0.51,   81.62,   78.50,    3.81
98.780,          ,   9.70,  -0.33,   2.29,     7.50,    -9.75,     5.50, -0.59,  0.42,  0.47,  0.51,   81.62,   78.50,    3.81
98.790,          ,   9.73,  -0.30,   2.13,     3.75,    -3.44,     5.81, -0.59,  0.42,  0.47,  0.51,   81.62,   78.50,    3.81
98.795,          ,   9.45,  -0.13,   1.91,     3.75,    -3.44,     5.81, -0.59,  0.42,  0.47,  0.51,   81.62,   78.50,    3.81
98.800,          ,   9.36,  -0.10,   1.84,     2.62,    -0.75,     7.00, -0.59,  0.42,  0.47,  0.51,   81.62,   78.50,    3.81
98.805,          ,   9.36,  -0.10,   1.84,     2.62,    -0.75,     7.00, -0.59,  0.42,  0.47,  0.51,   81.62,   78.50,    3.81
98.810,          ,   9.28,  -0.06,   1.80,     2.06,     0.38,     7.81, -0.59,  0.42,  0.47,  0.51,   81.62,   78.50,    3.81
98.815,          ,   9.28,  -0.06,   1.80,     1.06,     0.50,     7.94, -0.59,  0.42,  0.47,  0.51,   81.62,   78.50,    3.81
98.820,          ,   9.20,  -0.01,   1.83,     1.06,     0.50,     7.94, -0.59,  0.42,  0.47,  0.51,   81.62,   78.50,    3.81
98.825,          ,   9.20,  -0.01,   1.83,     1.06,     0.50,     7.94, -0.59,  0.42,  0.47,  0.51,   81.62,   78.50,    3.81
98.830,          ,   9.10,   0.12,   2.01,    -0.38,    -0.06,     8.31, -0.59,  0.42,  0.47,  0.51,   81.62,   78.50,    3.81
98.835,          ,   9.10,   0.12,   2.01,    -0.38,    -0.06,     8.31, -0.59,  0.42,  0.47,  0.51,   81.62,   78.50,    3.81
98.845,          ,   9.09,   0.12,   2.02,    -1.25,    -0.81,     8.44, -0.59,  0.42,  0.47,  0.51,   81.62,   78.50,    3.81
98.850,          ,   9.21,   0.02,   2.19,    -2.19,    -3.25,     8.19, -0.59,  0.42,  0.47,  0.51,   81.62,   78.50,    3.81
98.855,          ,   9.21,   0.02,   2.19,    -2.19,    -3.25,     8.19, -0.59,  0.42,  0.47,  0.51,   81.62,   78.50,    3.81
98.860,          ,   9.27,  -0.03,   2.12,    -2.62,    -4.75,     7.81, -0.59,  0.42,  0.47,  0.51,   81.62,   78.50,    3.81
98.880,          ,   9.27,  -0.03,   2.12,    -2.62,    -4.75,     7.81, -0.59,  0.42,  0.47,  0.51,   81.62,   78.50,    3.81
98.885,          ,   8.97,  -0.26,   2.11,    -3.50,    -6.12,     7.81, -0.59,  0.42,  0.47,  0.51,   81.62,   78.50,    3.81
98.890,          ,   9.07,  -0.40,   2.26,    -4.56,   -10.44,     7.75, -0.59,  0.42,  0.47,  0.51,   81.62,   78.50,    3.81
98.895,          ,   9.07,  -0.40,   2.26,    -4.75,   -15.81,     7.50, -0.59,  0.42,  0.47,  0.51,   81.62,   78.50,    3.81
98.900,          ,   9.30,  -0.44,   2.36,    -4.75,   -15.81,     7.50, -0.59,  0.42,  0.47,  0.51,   81.62,   78.50,    3.81
98.905,          ,   9.30,  -0.44,   2.36,    -3.94,   -20.00,     7.62, -0.59,  0.42,  0.47,  0.51,   81.62,   78.50,    3.81
98.915,          ,   9.74,  -0.50,   2.42,    -3.94,   -20.00,     7.62, -0.59,  0.42,  0.47,  0.51,   81.62,   78.50,    3.81
98.920,          ,  10.12,  -0.49,   2.09,    -2.81,   -21.75,     7.88, -0.59,  0.42,  0.47,  0.51,   81.62,   78.50,    3.81
98.925,          ,  10.12,  -0.49,   2.09,    -2.81,   -21.75,     7.88, -0.59,  0.42,  0.47,  0.51,   81.62,   78.50,    3.81
98.930,          ,   9.87,  -0.54,   1.79,    -1.38,   -13.25,     8.12, -0.59,  0.42,  0.47,  0.51,   81.62,   78.50,    3.81
98.935,          ,   9.87,  -0.54,   1.79,    -1.38,   -13.25,     8.12, -0.59,  0.42,  0.47,  0.51,   81.62,   78.50,    3.81
98.940,          ,   9.77,  -0.59,   1.97,    -2.00,    -8.19,     8.19, -0.59,  0.42,  0.47,  0.51,   81.62,   78.50,    3.81
98.945,          ,   9.77,  -0.59,   1.97,    -2.00,    -8.19,     8.19, -0.59,  0.42,  0.47,  0.51,   81.62,   78.50,    3.81
98.950,          ,   9.65,  -0.59,   2.60,    -3.31,    -7.31,     7.56, -0.59,  0.42,  0.47,  0.51,   81.62,   78.50,    3.81
98.955,          ,   9.65,  -0.59,   2.60,    -4.06,    -5.69,     6.69, -0.59,  0.42,  0.47,  0.51,   81.62,   78.50,    3.81
